"","index","CollectiveName","LastName","ForeName","Initials","order","Title","PMID"
"196",18,NA,"Liu","Ru-Juan","RJ",11,"A dual role of human tRNA methyltransferase hTrmt13 in regulating translation and transcription.","34850409"
"197",19,NA,"Konstantoulea","Katerina","K",1,"Heterotypic Amyloid β interactions facilitate amyloid assembly and modify amyloid structure.","34842295"
"198",19,NA,"Guerreiro","Patricia","P",2,"Heterotypic Amyloid β interactions facilitate amyloid assembly and modify amyloid structure.","34842295"
"199",19,NA,"Ramakers","Meine","M",3,"Heterotypic Amyloid β interactions facilitate amyloid assembly and modify amyloid structure.","34842295"
"200",19,NA,"Louros","Nikolaos","N",4,"Heterotypic Amyloid β interactions facilitate amyloid assembly and modify amyloid structure.","34842295"
"201",19,NA,"Aubrey","Liam D","LD",5,"Heterotypic Amyloid β interactions facilitate amyloid assembly and modify amyloid structure.","34842295"
"202",19,NA,"Houben","Bert","B",6,"Heterotypic Amyloid β interactions facilitate amyloid assembly and modify amyloid structure.","34842295"
"203",19,NA,"Michiels","Emiel","E",7,"Heterotypic Amyloid β interactions facilitate amyloid assembly and modify amyloid structure.","34842295"
"204",19,NA,"De Vleeschouwer","Matthias","M",8,"Heterotypic Amyloid β interactions facilitate amyloid assembly and modify amyloid structure.","34842295"
"205",19,NA,"Lampi","Yulia","Y",9,"Heterotypic Amyloid β interactions facilitate amyloid assembly and modify amyloid structure.","34842295"
"206",19,NA,"Ribeiro","Luís F","LF",10,"Heterotypic Amyloid β interactions facilitate amyloid assembly and modify amyloid structure.","34842295"
"207",19,NA,"de Wit","Joris","J",11,"Heterotypic Amyloid β interactions facilitate amyloid assembly and modify amyloid structure.","34842295"
"208",19,NA,"Xue","Wei-Feng","WF",12,"Heterotypic Amyloid β interactions facilitate amyloid assembly and modify amyloid structure.","34842295"
"209",19,NA,"Schymkowitz","Joost","J",13,"Heterotypic Amyloid β interactions facilitate amyloid assembly and modify amyloid structure.","34842295"
"210",19,NA,"Rousseau","Frederic","F",14,"Heterotypic Amyloid β interactions facilitate amyloid assembly and modify amyloid structure.","34842295"
"211",20,NA,"Wong","David C S","DCS",1,"CRYPTOCHROMES promote daily protein homeostasis.","34842284"
"212",20,NA,"Seinkmane","Estere","E",2,"CRYPTOCHROMES promote daily protein homeostasis.","34842284"
"213",20,NA,"Zeng","Aiwei","A",3,"CRYPTOCHROMES promote daily protein homeostasis.","34842284"
"214",20,NA,"Stangherlin","Alessandra","A",4,"CRYPTOCHROMES promote daily protein homeostasis.","34842284"
"215",20,NA,"Rzechorzek","Nina M","NM",5,"CRYPTOCHROMES promote daily protein homeostasis.","34842284"
"216",20,NA,"Beale","Andrew D","AD",6,"CRYPTOCHROMES promote daily protein homeostasis.","34842284"
"217",20,NA,"Day","Jason","J",7,"CRYPTOCHROMES promote daily protein homeostasis.","34842284"
"218",20,NA,"Reed","Martin","M",8,"CRYPTOCHROMES promote daily protein homeostasis.","34842284"
"219",20,NA,"Peak-Chew","Sew Y","SY",9,"CRYPTOCHROMES promote daily protein homeostasis.","34842284"
"220",20,NA,"Styles","Christine T","CT",10,"CRYPTOCHROMES promote daily protein homeostasis.","34842284"
"221",20,NA,"Edgar","Rachel S","RS",11,"CRYPTOCHROMES promote daily protein homeostasis.","34842284"
"222",20,NA,"Putker","Marrit","M",12,"CRYPTOCHROMES promote daily protein homeostasis.","34842284"
"223",20,NA,"O'Neill","John S","JS",13,"CRYPTOCHROMES promote daily protein homeostasis.","34842284"
"224",21,NA,"Kummer","Markus P","MP",1,"Microglial PD-1 stimulation by astrocytic PD-L1 suppresses neuroinflammation and Alzheimer's disease pathology.","34825707"
"225",21,NA,"Ising","Christina","C",2,"Microglial PD-1 stimulation by astrocytic PD-L1 suppresses neuroinflammation and Alzheimer's disease pathology.","34825707"
"226",21,NA,"Kummer","Christiane","C",3,"Microglial PD-1 stimulation by astrocytic PD-L1 suppresses neuroinflammation and Alzheimer's disease pathology.","34825707"
"227",21,NA,"Sarlus","Heela","H",4,"Microglial PD-1 stimulation by astrocytic PD-L1 suppresses neuroinflammation and Alzheimer's disease pathology.","34825707"
"228",21,NA,"Griep","Angelika","A",5,"Microglial PD-1 stimulation by astrocytic PD-L1 suppresses neuroinflammation and Alzheimer's disease pathology.","34825707"
"229",21,NA,"Vieira-Saecker","Ana","A",6,"Microglial PD-1 stimulation by astrocytic PD-L1 suppresses neuroinflammation and Alzheimer's disease pathology.","34825707"
"230",21,NA,"Schwartz","Stephanie","S",7,"Microglial PD-1 stimulation by astrocytic PD-L1 suppresses neuroinflammation and Alzheimer's disease pathology.","34825707"
"231",21,NA,"Halle","Annett","A",8,"Microglial PD-1 stimulation by astrocytic PD-L1 suppresses neuroinflammation and Alzheimer's disease pathology.","34825707"
"232",21,NA,"Brückner","Matthias","M",9,"Microglial PD-1 stimulation by astrocytic PD-L1 suppresses neuroinflammation and Alzheimer's disease pathology.","34825707"
"233",21,NA,"Händler","Kristian","K",10,"Microglial PD-1 stimulation by astrocytic PD-L1 suppresses neuroinflammation and Alzheimer's disease pathology.","34825707"
"234",21,NA,"Schultze","Joachim L","JL",11,"Microglial PD-1 stimulation by astrocytic PD-L1 suppresses neuroinflammation and Alzheimer's disease pathology.","34825707"
"235",21,NA,"Beyer","Marc","M",12,"Microglial PD-1 stimulation by astrocytic PD-L1 suppresses neuroinflammation and Alzheimer's disease pathology.","34825707"
"236",21,NA,"Latz","Eicke","E",13,"Microglial PD-1 stimulation by astrocytic PD-L1 suppresses neuroinflammation and Alzheimer's disease pathology.","34825707"
"237",21,NA,"Heneka","Michael T","MT",14,"Microglial PD-1 stimulation by astrocytic PD-L1 suppresses neuroinflammation and Alzheimer's disease pathology.","34825707"
"238",22,NA,"Bordelet","Hélène","H",1,"Sir3 heterochromatin protein promotes non-homologous end joining by direct inhibition of Sae2.","34817085"
"239",22,NA,"Costa","Rafaël","R",2,"Sir3 heterochromatin protein promotes non-homologous end joining by direct inhibition of Sae2.","34817085"
"240",22,NA,"Brocas","Clémentine","C",3,"Sir3 heterochromatin protein promotes non-homologous end joining by direct inhibition of Sae2.","34817085"
"241",22,NA,"Dépagne","Jordane","J",4,"Sir3 heterochromatin protein promotes non-homologous end joining by direct inhibition of Sae2.","34817085"
"242",22,NA,"Veaute","Xavier","X",5,"Sir3 heterochromatin protein promotes non-homologous end joining by direct inhibition of Sae2.","34817085"
"243",22,NA,"Busso","Didier","D",6,"Sir3 heterochromatin protein promotes non-homologous end joining by direct inhibition of Sae2.","34817085"
"244",22,NA,"Batté","Amandine","A",7,"Sir3 heterochromatin protein promotes non-homologous end joining by direct inhibition of Sae2.","34817085"
"245",22,NA,"Guérois","Raphaël","R",8,"Sir3 heterochromatin protein promotes non-homologous end joining by direct inhibition of Sae2.","34817085"
"246",22,NA,"Marcand","Stéphane","S",9,"Sir3 heterochromatin protein promotes non-homologous end joining by direct inhibition of Sae2.","34817085"
"247",22,NA,"Dubrana","Karine","K",10,"Sir3 heterochromatin protein promotes non-homologous end joining by direct inhibition of Sae2.","34817085"
"248",23,NA,"Yamada","Rikuhiro G","RG",1,"The circadian clock ticks in organoids.","34806788"
"249",23,NA,"Ueda","Hiroki R","HR",2,"The circadian clock ticks in organoids.","34806788"
"250",24,NA,"Michurina","Alexandra","A",1,"Postnatal expression of the lysine methyltransferase SETD1B is essential for learning and the regulation of neuron-enriched genes.","34806773"
"251",24,NA,"Sakib","M Sadman","MS",2,"Postnatal expression of the lysine methyltransferase SETD1B is essential for learning and the regulation of neuron-enriched genes.","34806773"
"252",24,NA,"Kerimoglu","Cemil","C",3,"Postnatal expression of the lysine methyltransferase SETD1B is essential for learning and the regulation of neuron-enriched genes.","34806773"
"253",24,NA,"Krüger","Dennis Manfred","DM",4,"Postnatal expression of the lysine methyltransferase SETD1B is essential for learning and the regulation of neuron-enriched genes.","34806773"
"254",24,NA,"Kaurani","Lalit","L",5,"Postnatal expression of the lysine methyltransferase SETD1B is essential for learning and the regulation of neuron-enriched genes.","34806773"
"255",24,NA,"Islam","Md Rezaul","MR",6,"Postnatal expression of the lysine methyltransferase SETD1B is essential for learning and the regulation of neuron-enriched genes.","34806773"
"256",24,NA,"Joshi","Parth Devesh","PD",7,"Postnatal expression of the lysine methyltransferase SETD1B is essential for learning and the regulation of neuron-enriched genes.","34806773"
"257",24,NA,"Schröder","Sophie","S",8,"Postnatal expression of the lysine methyltransferase SETD1B is essential for learning and the regulation of neuron-enriched genes.","34806773"
"258",24,NA,"Centeno","Tonatiuh Pena","TP",9,"Postnatal expression of the lysine methyltransferase SETD1B is essential for learning and the regulation of neuron-enriched genes.","34806773"
"259",24,NA,"Zhou","Jiayin","J",10,"Postnatal expression of the lysine methyltransferase SETD1B is essential for learning and the regulation of neuron-enriched genes.","34806773"
"260",24,NA,"Pradhan","Ranjit","R",11,"Postnatal expression of the lysine methyltransferase SETD1B is essential for learning and the regulation of neuron-enriched genes.","34806773"
"261",24,NA,"Cha","Julia","J",12,"Postnatal expression of the lysine methyltransferase SETD1B is essential for learning and the regulation of neuron-enriched genes.","34806773"
"262",24,NA,"Xu","Xingbo","X",13,"Postnatal expression of the lysine methyltransferase SETD1B is essential for learning and the regulation of neuron-enriched genes.","34806773"
"263",24,NA,"Eichele","Gregor","G",14,"Postnatal expression of the lysine methyltransferase SETD1B is essential for learning and the regulation of neuron-enriched genes.","34806773"
"264",24,NA,"Zeisberg","Elisabeth M","EM",15,"Postnatal expression of the lysine methyltransferase SETD1B is essential for learning and the regulation of neuron-enriched genes.","34806773"
"265",24,NA,"Kranz","Andrea","A",16,"Postnatal expression of the lysine methyltransferase SETD1B is essential for learning and the regulation of neuron-enriched genes.","34806773"
"266",24,NA,"Stewart","A Francis","AF",17,"Postnatal expression of the lysine methyltransferase SETD1B is essential for learning and the regulation of neuron-enriched genes.","34806773"
"267",24,NA,"Fischer","André","A",18,"Postnatal expression of the lysine methyltransferase SETD1B is essential for learning and the regulation of neuron-enriched genes.","34806773"
"268",25,NA,"Dickinson","Mary S","MS",1,"SNX10 and caspase-5 sort out endosomal LPS for a gut-wrenching Slug-fest.","34796973"
"269",25,NA,"Coers","Jörn","J",2,"SNX10 and caspase-5 sort out endosomal LPS for a gut-wrenching Slug-fest.","34796973"
"270",26,NA,"Licata","Nausicaa V","NV",1,"C9orf72 ALS/FTD dipeptide repeat protein levels are reduced by small molecules that inhibit PKA or enhance protein degradation.","34791698"
"271",26,NA,"Cristofani","Riccardo","R",2,"C9orf72 ALS/FTD dipeptide repeat protein levels are reduced by small molecules that inhibit PKA or enhance protein degradation.","34791698"
"272",26,NA,"Salomonsson","Sally","S",3,"C9orf72 ALS/FTD dipeptide repeat protein levels are reduced by small molecules that inhibit PKA or enhance protein degradation.","34791698"
"273",26,NA,"Wilson","Katherine M","KM",4,"C9orf72 ALS/FTD dipeptide repeat protein levels are reduced by small molecules that inhibit PKA or enhance protein degradation.","34791698"
"274",26,NA,"Kempthorne","Liam","L",5,"C9orf72 ALS/FTD dipeptide repeat protein levels are reduced by small molecules that inhibit PKA or enhance protein degradation.","34791698"
"275",26,NA,"Vaizoglu","Deniz","D",6,"C9orf72 ALS/FTD dipeptide repeat protein levels are reduced by small molecules that inhibit PKA or enhance protein degradation.","34791698"
"276",26,NA,"D'Agostino","Vito G","VG",7,"C9orf72 ALS/FTD dipeptide repeat protein levels are reduced by small molecules that inhibit PKA or enhance protein degradation.","34791698"
"277",26,NA,"Pollini","Daniele","D",8,"C9orf72 ALS/FTD dipeptide repeat protein levels are reduced by small molecules that inhibit PKA or enhance protein degradation.","34791698"
"278",26,NA,"Loffredo","Rosa","R",9,"C9orf72 ALS/FTD dipeptide repeat protein levels are reduced by small molecules that inhibit PKA or enhance protein degradation.","34791698"
"279",26,NA,"Pancher","Michael","M",10,"C9orf72 ALS/FTD dipeptide repeat protein levels are reduced by small molecules that inhibit PKA or enhance protein degradation.","34791698"
"280",26,NA,"Adami","Valentina","V",11,"C9orf72 ALS/FTD dipeptide repeat protein levels are reduced by small molecules that inhibit PKA or enhance protein degradation.","34791698"
"281",26,NA,"Bellosta","Paola","P",12,"C9orf72 ALS/FTD dipeptide repeat protein levels are reduced by small molecules that inhibit PKA or enhance protein degradation.","34791698"
"282",26,NA,"Ratti","Antonia","A",13,"C9orf72 ALS/FTD dipeptide repeat protein levels are reduced by small molecules that inhibit PKA or enhance protein degradation.","34791698"
"283",26,NA,"Viero","Gabriella","G",14,"C9orf72 ALS/FTD dipeptide repeat protein levels are reduced by small molecules that inhibit PKA or enhance protein degradation.","34791698"
"284",26,NA,"Quattrone","Alessandro","A",15,"C9orf72 ALS/FTD dipeptide repeat protein levels are reduced by small molecules that inhibit PKA or enhance protein degradation.","34791698"
"285",26,NA,"Isaacs","Adrian M","AM",16,"C9orf72 ALS/FTD dipeptide repeat protein levels are reduced by small molecules that inhibit PKA or enhance protein degradation.","34791698"
"286",26,NA,"Poletti","Angelo","A",17,"C9orf72 ALS/FTD dipeptide repeat protein levels are reduced by small molecules that inhibit PKA or enhance protein degradation.","34791698"
"287",26,NA,"Provenzani","Alessandro","A",18,"C9orf72 ALS/FTD dipeptide repeat protein levels are reduced by small molecules that inhibit PKA or enhance protein degradation.","34791698"
"288",27,NA,"Enervald","Elin","E",1,"RIF1 and KAP1 differentially regulate the choice of inactive versus active X chromosomes.","34786738"
"289",27,NA,"Powell","Lynn Marie","LM",2,"RIF1 and KAP1 differentially regulate the choice of inactive versus active X chromosomes.","34786738"
"290",27,NA,"Boteva","Lora","L",3,"RIF1 and KAP1 differentially regulate the choice of inactive versus active X chromosomes.","34786738"
"291",27,NA,"Foti","Rossana","R",4,"RIF1 and KAP1 differentially regulate the choice of inactive versus active X chromosomes.","34786738"
"292",27,NA,"Blanes Ruiz","Nerea","N",5,"RIF1 and KAP1 differentially regulate the choice of inactive versus active X chromosomes.","34786738"
"293",27,NA,"Kibar","Gözde","G",6,"RIF1 and KAP1 differentially regulate the choice of inactive versus active X chromosomes.","34786738"
"294",27,NA,"Piszczek","Agnieszka","A",7,"RIF1 and KAP1 differentially regulate the choice of inactive versus active X chromosomes.","34786738"
"295",27,NA,"Cavaleri","Fatima","F",8,"RIF1 and KAP1 differentially regulate the choice of inactive versus active X chromosomes.","34786738"
"296",27,NA,"Vingron","Martin","M",9,"RIF1 and KAP1 differentially regulate the choice of inactive versus active X chromosomes.","34786738"
"297",27,NA,"Cerase","Andrea","A",10,"RIF1 and KAP1 differentially regulate the choice of inactive versus active X chromosomes.","34786738"
"298",27,NA,"Buonomo","Sara B C","SBC",11,"RIF1 and KAP1 differentially regulate the choice of inactive versus active X chromosomes.","34786738"
"299",28,NA,"Bykov","Yury S","YS",1,"Widespread use of unconventional targeting signals in mitochondrial ribosome proteins.","34786732"
"300",28,NA,"Flohr","Tamara","T",2,"Widespread use of unconventional targeting signals in mitochondrial ribosome proteins.","34786732"
"301",28,NA,"Boos","Felix","F",3,"Widespread use of unconventional targeting signals in mitochondrial ribosome proteins.","34786732"
"302",28,NA,"Zung","Naama","N",4,"Widespread use of unconventional targeting signals in mitochondrial ribosome proteins.","34786732"
"303",28,NA,"Herrmann","Johannes M","JM",5,"Widespread use of unconventional targeting signals in mitochondrial ribosome proteins.","34786732"
"304",28,NA,"Schuldiner","Maya","M",6,"Widespread use of unconventional targeting signals in mitochondrial ribosome proteins.","34786732"
"305",29,NA,"Hogan","Ann K","AK",1,"UBR7 acts as a histone chaperone for post-nucleosomal histone H3.","34786730"
"306",29,NA,"Sathyan","Kizhakke M","KM",2,"UBR7 acts as a histone chaperone for post-nucleosomal histone H3.","34786730"
"307",29,NA,"Willis","Alexander B","AB",3,"UBR7 acts as a histone chaperone for post-nucleosomal histone H3.","34786730"
"308",29,NA,"Khurana","Sakshi","S",4,"UBR7 acts as a histone chaperone for post-nucleosomal histone H3.","34786730"
"309",29,NA,"Srivastava","Shashank","S",5,"UBR7 acts as a histone chaperone for post-nucleosomal histone H3.","34786730"
"310",29,NA,"Zasadzińska","Ewelina","E",6,"UBR7 acts as a histone chaperone for post-nucleosomal histone H3.","34786730"
"311",29,NA,"Lee","Alexander S","AS",7,"UBR7 acts as a histone chaperone for post-nucleosomal histone H3.","34786730"
"312",29,NA,"Bailey","Aaron O","AO",8,"UBR7 acts as a histone chaperone for post-nucleosomal histone H3.","34786730"
"313",29,NA,"Gaynes","Matthew N","MN",9,"UBR7 acts as a histone chaperone for post-nucleosomal histone H3.","34786730"
"314",29,NA,"Huang","Jiehuan","J",10,"UBR7 acts as a histone chaperone for post-nucleosomal histone H3.","34786730"
"315",29,NA,"Bodner","Justin","J",11,"UBR7 acts as a histone chaperone for post-nucleosomal histone H3.","34786730"
"316",29,NA,"Rosencrance","Celeste D","CD",12,"UBR7 acts as a histone chaperone for post-nucleosomal histone H3.","34786730"
"317",29,NA,"Wong","Kelvin A","KA",13,"UBR7 acts as a histone chaperone for post-nucleosomal histone H3.","34786730"
"318",29,NA,"Morgan","Marc A","MA",14,"UBR7 acts as a histone chaperone for post-nucleosomal histone H3.","34786730"
"319",29,NA,"Eagen","Kyle P","KP",15,"UBR7 acts as a histone chaperone for post-nucleosomal histone H3.","34786730"
"320",29,NA,"Shilatifard","Ali","A",16,"UBR7 acts as a histone chaperone for post-nucleosomal histone H3.","34786730"
"321",29,NA,"Foltz","Daniel R","DR",17,"UBR7 acts as a histone chaperone for post-nucleosomal histone H3.","34786730"
"322",30,NA,"Koch","Jana","J",1,"SARS-CoV-2 variants as super cell fusers: cause or consequence of COVID-19 severity?","34779518"
"323",30,NA,"Uckeley","Zina M","ZM",2,"SARS-CoV-2 variants as super cell fusers: cause or consequence of COVID-19 severity?","34779518"
"324",30,NA,"Lozach","Pierre-Yves","PY",3,"SARS-CoV-2 variants as super cell fusers: cause or consequence of COVID-19 severity?","34779518"
"325",31,NA,"Jobbins","Andrew M","AM",1,"Exon-independent recruitment of SRSF1 is mediated by U1 snRNP stem-loop 3.","34779515"
"326",31,NA,"Campagne","Sébastien","S",2,"Exon-independent recruitment of SRSF1 is mediated by U1 snRNP stem-loop 3.","34779515"
"327",31,NA,"Weinmeister","Robert","R",3,"Exon-independent recruitment of SRSF1 is mediated by U1 snRNP stem-loop 3.","34779515"
"328",31,NA,"Lucas","Christian M","CM",4,"Exon-independent recruitment of SRSF1 is mediated by U1 snRNP stem-loop 3.","34779515"
"329",31,NA,"Gosliga","Alison R","AR",5,"Exon-independent recruitment of SRSF1 is mediated by U1 snRNP stem-loop 3.","34779515"
"330",31,NA,"Clery","Antoine","A",6,"Exon-independent recruitment of SRSF1 is mediated by U1 snRNP stem-loop 3.","34779515"
"331",31,NA,"Chen","Li","L",7,"Exon-independent recruitment of SRSF1 is mediated by U1 snRNP stem-loop 3.","34779515"
"332",31,NA,"Eperon","Lucy P","LP",8,"Exon-independent recruitment of SRSF1 is mediated by U1 snRNP stem-loop 3.","34779515"
"333",31,NA,"Hodson","Mark J","MJ",9,"Exon-independent recruitment of SRSF1 is mediated by U1 snRNP stem-loop 3.","34779515"
"334",31,NA,"Hudson","Andrew J","AJ",10,"Exon-independent recruitment of SRSF1 is mediated by U1 snRNP stem-loop 3.","34779515"
"335",31,NA,"Allain","Frédéric H T","FHT",11,"Exon-independent recruitment of SRSF1 is mediated by U1 snRNP stem-loop 3.","34779515"
"336",31,NA,"Eperon","Ian C","IC",12,"Exon-independent recruitment of SRSF1 is mediated by U1 snRNP stem-loop 3.","34779515"
"337",32,NA,"Bonafina","Antonela","A",1,"Classics never get old: neurotransmitters shape human cortical interneuron migration.","34751964"
"338",32,NA,"Javier-Torrent","Míriam","M",2,"Classics never get old: neurotransmitters shape human cortical interneuron migration.","34751964"
"339",32,NA,"Nguyen","Laurent","L",3,"Classics never get old: neurotransmitters shape human cortical interneuron migration.","34751964"
"340",33,NA,"Wang","Xu","X",1,"SNX10-mediated LPS sensing causes intestinal barrier dysfunction via a caspase-5-dependent signaling cascade.","34747049"
"341",33,NA,"Ni","Jiahui","J",2,"SNX10-mediated LPS sensing causes intestinal barrier dysfunction via a caspase-5-dependent signaling cascade.","34747049"
"342",33,NA,"You","Yan","Y",3,"SNX10-mediated LPS sensing causes intestinal barrier dysfunction via a caspase-5-dependent signaling cascade.","34747049"
"343",33,NA,"Feng","Guize","G",4,"SNX10-mediated LPS sensing causes intestinal barrier dysfunction via a caspase-5-dependent signaling cascade.","34747049"
"344",33,NA,"Zhang","Sulin","S",5,"SNX10-mediated LPS sensing causes intestinal barrier dysfunction via a caspase-5-dependent signaling cascade.","34747049"
"345",33,NA,"Bao","Weilian","W",6,"SNX10-mediated LPS sensing causes intestinal barrier dysfunction via a caspase-5-dependent signaling cascade.","34747049"
"346",33,NA,"Hou","Hui","H",7,"SNX10-mediated LPS sensing causes intestinal barrier dysfunction via a caspase-5-dependent signaling cascade.","34747049"
"347",33,NA,"Li","Haidong","H",8,"SNX10-mediated LPS sensing causes intestinal barrier dysfunction via a caspase-5-dependent signaling cascade.","34747049"
"348",33,NA,"Liu","Lixin","L",9,"SNX10-mediated LPS sensing causes intestinal barrier dysfunction via a caspase-5-dependent signaling cascade.","34747049"
"349",33,NA,"Zheng","Mingyue","M",10,"SNX10-mediated LPS sensing causes intestinal barrier dysfunction via a caspase-5-dependent signaling cascade.","34747049"
"350",33,NA,"Wang","Yirui","Y",11,"SNX10-mediated LPS sensing causes intestinal barrier dysfunction via a caspase-5-dependent signaling cascade.","34747049"
"351",33,NA,"Zhou","Hua","H",12,"SNX10-mediated LPS sensing causes intestinal barrier dysfunction via a caspase-5-dependent signaling cascade.","34747049"
"352",33,NA,"Shen","Weixing","W",13,"SNX10-mediated LPS sensing causes intestinal barrier dysfunction via a caspase-5-dependent signaling cascade.","34747049"
"353",33,NA,"Shen","Xiaoyan","X",14,"SNX10-mediated LPS sensing causes intestinal barrier dysfunction via a caspase-5-dependent signaling cascade.","34747049"
"354",34,NA,"Canul-Tec","Juan C","JC",1,"The ion-coupling mechanism of human excitatory amino acid transporters.","34747040"
"355",34,NA,"Kumar","Anand","A",2,"The ion-coupling mechanism of human excitatory amino acid transporters.","34747040"
"356",34,NA,"Dhenin","Jonathan","J",3,"The ion-coupling mechanism of human excitatory amino acid transporters.","34747040"
"357",34,NA,"Assal","Reda","R",4,"The ion-coupling mechanism of human excitatory amino acid transporters.","34747040"
"358",34,NA,"Legrand","Pierre","P",5,"The ion-coupling mechanism of human excitatory amino acid transporters.","34747040"
"359",34,NA,"Rey","Martial","M",6,"The ion-coupling mechanism of human excitatory amino acid transporters.","34747040"
"360",34,NA,"Chamot-Rooke","Julia","J",7,"The ion-coupling mechanism of human excitatory amino acid transporters.","34747040"
"361",34,NA,"Reyes","Nicolas","N",8,"The ion-coupling mechanism of human excitatory amino acid transporters.","34747040"
"362",35,NA,"Castillo","Karen","K",1,"BAX inhibitor-1 regulates autophagy by controlling the IRE1α branch of the unfolded protein response.","34726286"
"363",35,NA,"Rojas-Rivera","Diego","D",2,"BAX inhibitor-1 regulates autophagy by controlling the IRE1α branch of the unfolded protein response.","34726286"
"364",35,NA,"Lisbona","Fernanda","F",3,"BAX inhibitor-1 regulates autophagy by controlling the IRE1α branch of the unfolded protein response.","34726286"
"365",35,NA,"Caballero","Benjamín","B",4,"BAX inhibitor-1 regulates autophagy by controlling the IRE1α branch of the unfolded protein response.","34726286"
"366",35,NA,"Nassif","Melissa","M",5,"BAX inhibitor-1 regulates autophagy by controlling the IRE1α branch of the unfolded protein response.","34726286"
"367",35,NA,"Court","Felipe A","FA",6,"BAX inhibitor-1 regulates autophagy by controlling the IRE1α branch of the unfolded protein response.","34726286"
"368",35,NA,"Schuck","Sebastian","S",7,"BAX inhibitor-1 regulates autophagy by controlling the IRE1α branch of the unfolded protein response.","34726286"
"369",35,NA,"Ibar","Consuelo","C",8,"BAX inhibitor-1 regulates autophagy by controlling the IRE1α branch of the unfolded protein response.","34726286"
"370",35,NA,"Walter","Peter","P",9,"BAX inhibitor-1 regulates autophagy by controlling the IRE1α branch of the unfolded protein response.","34726286"
"371",35,NA,"Sierralta","Jimena","J",10,"BAX inhibitor-1 regulates autophagy by controlling the IRE1α branch of the unfolded protein response.","34726286"
"372",35,NA,"Glavic","Alvaro","A",11,"BAX inhibitor-1 regulates autophagy by controlling the IRE1α branch of the unfolded protein response.","34726286"
"373",35,NA,"Hetz","Claudio","C",12,"BAX inhibitor-1 regulates autophagy by controlling the IRE1α branch of the unfolded protein response.","34726286"
"374",36,NA,"Yan","Jiapei","J",1,"TOC1 clock protein phosphorylation controls complex formation with NF-YB/C to repress hypocotyl growth.","34726281"
"375",36,NA,"Li","Shibai","S",2,"TOC1 clock protein phosphorylation controls complex formation with NF-YB/C to repress hypocotyl growth.","34726281"
"376",36,NA,"Kim","Yeon Jeong","YJ",3,"TOC1 clock protein phosphorylation controls complex formation with NF-YB/C to repress hypocotyl growth.","34726281"
"377",36,NA,"Zeng","Qingning","Q",4,"TOC1 clock protein phosphorylation controls complex formation with NF-YB/C to repress hypocotyl growth.","34726281"
"378",36,NA,"Radziejwoski","Amandine","A",5,"TOC1 clock protein phosphorylation controls complex formation with NF-YB/C to repress hypocotyl growth.","34726281"
"379",36,NA,"Wang","Lei","L",6,"TOC1 clock protein phosphorylation controls complex formation with NF-YB/C to repress hypocotyl growth.","34726281"
"380",36,NA,"Nomura","Yuko","Y",7,"TOC1 clock protein phosphorylation controls complex formation with NF-YB/C to repress hypocotyl growth.","34726281"
"381",36,NA,"Nakagami","Hirofumi","H",8,"TOC1 clock protein phosphorylation controls complex formation with NF-YB/C to repress hypocotyl growth.","34726281"
"382",36,NA,"Somers","David E","DE",9,"TOC1 clock protein phosphorylation controls complex formation with NF-YB/C to repress hypocotyl growth.","34726281"
"383",37,NA,"Holzer","Guillaume","G",1,"The nucleoporin Nup50 activates the Ran guanine nucleotide exchange factor RCC1 to promote NPC assembly at the end of mitosis.","34725842"
"384",37,NA,"De Magistris","Paola","P",2,"The nucleoporin Nup50 activates the Ran guanine nucleotide exchange factor RCC1 to promote NPC assembly at the end of mitosis.","34725842"
"385",37,NA,"Gramminger","Cathrin","C",3,"The nucleoporin Nup50 activates the Ran guanine nucleotide exchange factor RCC1 to promote NPC assembly at the end of mitosis.","34725842"
"386",37,NA,"Sachdev","Ruchika","R",4,"The nucleoporin Nup50 activates the Ran guanine nucleotide exchange factor RCC1 to promote NPC assembly at the end of mitosis.","34725842"
"387",37,NA,"Magalska","Adriana","A",5,"The nucleoporin Nup50 activates the Ran guanine nucleotide exchange factor RCC1 to promote NPC assembly at the end of mitosis.","34725842"
"388",37,NA,"Schooley","Allana","A",6,"The nucleoporin Nup50 activates the Ran guanine nucleotide exchange factor RCC1 to promote NPC assembly at the end of mitosis.","34725842"
"389",37,NA,"Scheufen","Anja","A",7,"The nucleoporin Nup50 activates the Ran guanine nucleotide exchange factor RCC1 to promote NPC assembly at the end of mitosis.","34725842"
"390",37,NA,"Lennartz","Birgitt","B",8,"The nucleoporin Nup50 activates the Ran guanine nucleotide exchange factor RCC1 to promote NPC assembly at the end of mitosis.","34725842"
"391",37,NA,"Tatarek-Nossol","Marianna","M",9,"The nucleoporin Nup50 activates the Ran guanine nucleotide exchange factor RCC1 to promote NPC assembly at the end of mitosis.","34725842"
"392",37,NA,"Lue","Hongqi","H",10,"The nucleoporin Nup50 activates the Ran guanine nucleotide exchange factor RCC1 to promote NPC assembly at the end of mitosis.","34725842"
"393",37,NA,"Linder","Monika I","MI",11,"The nucleoporin Nup50 activates the Ran guanine nucleotide exchange factor RCC1 to promote NPC assembly at the end of mitosis.","34725842"
"394",37,NA,"Kutay","Ulrike","U",12,"The nucleoporin Nup50 activates the Ran guanine nucleotide exchange factor RCC1 to promote NPC assembly at the end of mitosis.","34725842"
