"","index","CollectiveName","LastName","ForeName","Initials","order","Title","PMID"
"216",32,NA,"DiVenere","Andrea M","AM",7,"Expression and characterization of SARS-CoV-2 spike proteins.","34611365"
"217",32,NA,"Le","Kevin C","KC",8,"Expression and characterization of SARS-CoV-2 spike proteins.","34611365"
"218",32,NA,"Wrapp","Daniel","D",9,"Expression and characterization of SARS-CoV-2 spike proteins.","34611365"
"219",32,NA,"Byrne","Patrick O","PO",10,"Expression and characterization of SARS-CoV-2 spike proteins.","34611365"
"220",32,NA,"Hjorth","Christy K","CK",11,"Expression and characterization of SARS-CoV-2 spike proteins.","34611365"
"221",32,NA,"Johnson","Nicole V","NV",12,"Expression and characterization of SARS-CoV-2 spike proteins.","34611365"
"222",32,NA,"Ludes-Meyers","John","J",13,"Expression and characterization of SARS-CoV-2 spike proteins.","34611365"
"223",32,NA,"Nguyen","Annalee W","AW",14,"Expression and characterization of SARS-CoV-2 spike proteins.","34611365"
"224",32,NA,"Wang","Nianshuang","N",15,"Expression and characterization of SARS-CoV-2 spike proteins.","34611365"
"225",32,NA,"Lavinder","Jason J","JJ",16,"Expression and characterization of SARS-CoV-2 spike proteins.","34611365"
"226",32,NA,"Ippolito","Gregory C","GC",17,"Expression and characterization of SARS-CoV-2 spike proteins.","34611365"
"227",32,NA,"Maynard","Jennifer A","JA",18,"Expression and characterization of SARS-CoV-2 spike proteins.","34611365"
"228",32,NA,"McLellan","Jason S","JS",19,"Expression and characterization of SARS-CoV-2 spike proteins.","34611365"
"229",32,NA,"Finkelstein","Ilya J","IJ",20,"Expression and characterization of SARS-CoV-2 spike proteins.","34611365"
"230",33,NA,"Riad","Magdalena","M",1,"Mutate-and-chemical-shift-fingerprint (MCSF) to characterize excited states in RNA using NMR spectroscopy.","34608336"
"231",33,NA,"Hopkins","Noah","N",2,"Mutate-and-chemical-shift-fingerprint (MCSF) to characterize excited states in RNA using NMR spectroscopy.","34608336"
"232",33,NA,"Baronti","Lorenzo","L",3,"Mutate-and-chemical-shift-fingerprint (MCSF) to characterize excited states in RNA using NMR spectroscopy.","34608336"
"233",33,NA,"Karlsson","Hampus","H",4,"Mutate-and-chemical-shift-fingerprint (MCSF) to characterize excited states in RNA using NMR spectroscopy.","34608336"
"234",33,NA,"Schlagnitweit","Judith","J",5,"Mutate-and-chemical-shift-fingerprint (MCSF) to characterize excited states in RNA using NMR spectroscopy.","34608336"
"235",33,NA,"Petzold","Katja","K",6,"Mutate-and-chemical-shift-fingerprint (MCSF) to characterize excited states in RNA using NMR spectroscopy.","34608336"
"236",34,NA,"Jarrett","Angela M","AM",1,"Quantitative magnetic resonance imaging and tumor forecasting of breast cancer patients in the community setting.","34552262"
"237",34,NA,"Kazerouni","Anum S","AS",2,"Quantitative magnetic resonance imaging and tumor forecasting of breast cancer patients in the community setting.","34552262"
"238",34,NA,"Wu","Chengyue","C",3,"Quantitative magnetic resonance imaging and tumor forecasting of breast cancer patients in the community setting.","34552262"
"239",34,NA,"Virostko","John","J",4,"Quantitative magnetic resonance imaging and tumor forecasting of breast cancer patients in the community setting.","34552262"
"240",34,NA,"Sorace","Anna G","AG",5,"Quantitative magnetic resonance imaging and tumor forecasting of breast cancer patients in the community setting.","34552262"
"241",34,NA,"DiCarlo","Julie C","JC",6,"Quantitative magnetic resonance imaging and tumor forecasting of breast cancer patients in the community setting.","34552262"
"242",34,NA,"Hormuth","David A","DA",7,"Quantitative magnetic resonance imaging and tumor forecasting of breast cancer patients in the community setting.","34552262"
"243",34,NA,"Ekrut","David A","DA",8,"Quantitative magnetic resonance imaging and tumor forecasting of breast cancer patients in the community setting.","34552262"
"244",34,NA,"Patt","Debra","D",9,"Quantitative magnetic resonance imaging and tumor forecasting of breast cancer patients in the community setting.","34552262"
"245",34,NA,"Goodgame","Boone","B",10,"Quantitative magnetic resonance imaging and tumor forecasting of breast cancer patients in the community setting.","34552262"
"246",34,NA,"Avery","Sarah","S",11,"Quantitative magnetic resonance imaging and tumor forecasting of breast cancer patients in the community setting.","34552262"
"247",34,NA,"Yankeelov","Thomas E","TE",12,"Quantitative magnetic resonance imaging and tumor forecasting of breast cancer patients in the community setting.","34552262"
"248",35,NA,"Faubert","Brandon","B",1,"Stable isotope tracing to assess tumor metabolism in vivo.","34535790"
"249",35,NA,"Tasdogan","Alpaslan","A",2,"Stable isotope tracing to assess tumor metabolism in vivo.","34535790"
"250",35,NA,"Morrison","Sean J","SJ",3,"Stable isotope tracing to assess tumor metabolism in vivo.","34535790"
"251",35,NA,"Mathews","Thomas P","TP",4,"Stable isotope tracing to assess tumor metabolism in vivo.","34535790"
"252",35,NA,"DeBerardinis","Ralph J","RJ",5,"Stable isotope tracing to assess tumor metabolism in vivo.","34535790"
"253",36,NA,"Li","Zhiming","Z",1,"Author Correction: Efficient and strand-specific profiling of replicating chromatin with enrichment and sequencing of protein-associated nascent DNA in mammalian cells.","34493873"
"254",36,NA,"Hua","Xu","X",2,"Author Correction: Efficient and strand-specific profiling of replicating chromatin with enrichment and sequencing of protein-associated nascent DNA in mammalian cells.","34493873"
"255",36,NA,"Serra-Cardona","Albert","A",3,"Author Correction: Efficient and strand-specific profiling of replicating chromatin with enrichment and sequencing of protein-associated nascent DNA in mammalian cells.","34493873"
"256",36,NA,"Xu","Xiaowei","X",4,"Author Correction: Efficient and strand-specific profiling of replicating chromatin with enrichment and sequencing of protein-associated nascent DNA in mammalian cells.","34493873"
"257",36,NA,"Zhang","Zhiguo","Z",5,"Author Correction: Efficient and strand-specific profiling of replicating chromatin with enrichment and sequencing of protein-associated nascent DNA in mammalian cells.","34493873"
"258",37,NA,"Driehuis","Else","E",1,"Author Correction: Establishment of patient-derived cancer organoids for drug-screening applications.","33437066"
"259",37,NA,"Kretzschmar","Kai","K",2,"Author Correction: Establishment of patient-derived cancer organoids for drug-screening applications.","33437066"
"260",37,NA,"Clevers","Hans","H",3,"Author Correction: Establishment of patient-derived cancer organoids for drug-screening applications.","33437066"
