"","DOI","ForeName","Middle1","Middle2","LastName","Order","Title","PMID","Journal","Address","CitationCount"
"802","10.1016/j.cell.2021.11.005","Jessica","","","Liang",3,"Deciphering cell signaling networks with massively multiplexed biosensor barcoding.","34838160","Cell","Department of Biology, Johns Hopkins University, Baltimore, MD 21218, USA",0
"803","10.1016/j.cell.2021.11.005","Wei-Yu","","","Chi",2,"Deciphering cell signaling networks with massively multiplexed biosensor barcoding.","34838160","Cell","Department of Pathology, Johns Hopkins Medical Institutions, Baltimore, MD 21205, USA",0
"804","10.1016/j.cell.2021.11.005","Pablo","A","","Iglesias",5,"Deciphering cell signaling networks with massively multiplexed biosensor barcoding.","34838160","Cell","Department of Electrical and Computer Engineering, Whiting School of Engineering, Johns Hopkins University, Baltimore, MD 21218, USA",0
"805","10.1016/j.cell.2021.11.005","Saki","","","Takayanagi",4,"Deciphering cell signaling networks with massively multiplexed biosensor barcoding.","34838160","Cell","XDBio Graduate Program, Johns Hopkins School of Medicine, MD 21205, USA",0
"806","10.1016/j.cell.2021.11.005","Chuan-Hsiang","","","Huang",6,"Deciphering cell signaling networks with massively multiplexed biosensor barcoding.","34838160","Cell","Department of Pathology, Johns Hopkins Medical Institutions, Baltimore, MD 21205, USA. Electronic address: chuang29@jhmi",0
"807","10.1016/j.cell.2021.11.006","William","G","","Kaelin",1,"David M. Livingston (1941-2021).","34890547","Cell","Howard Hughes Medical institute, Dana-Farber Cancer Institute and Brigham and Women's Hospital, Boston, MA 02215. Electronic address: william_kaelin@dfci.harvard",0
"808","10.1016/j.cell.2021.11.007","Julie","F","","Cheung",7,"Neoantigen-driven B cell and CD4 T follicular helper cell collaboration promotes anti-tumor CD8 T cell responses.","34852236","Cell","Department of Immunobiology, Yale University School of Medicine, New Haven, CT 06520, USA",1
"809","10.1016/j.cell.2021.11.007","Nikhil","S","","Joshi",16,"Neoantigen-driven B cell and CD4 T follicular helper cell collaboration promotes anti-tumor CD8 T cell responses.","34852236","Cell","Department of Immunobiology, Yale University School of Medicine, New Haven, CT 06520, USA. Electronic address: nikhil.joshi@yale",1
"810","10.1016/j.cell.2021.11.007","Stephanie","C","","Eisenbarth",13,"Neoantigen-driven B cell and CD4 T follicular helper cell collaboration promotes anti-tumor CD8 T cell responses.","34852236","Cell","Department of Immunobiology, Yale University School of Medicine, New Haven, CT 06520, USA",1
"811","10.1016/j.cell.2021.11.007","Joseph","","","Craft",15,"Neoantigen-driven B cell and CD4 T follicular helper cell collaboration promotes anti-tumor CD8 T cell responses.","34852236","Cell","Department of Immunobiology, Yale University School of Medicine, New Haven, CT 06520, USA",1
"812","10.1016/j.cell.2021.11.007","Brittany","","","Fitzgerald",11,"Neoantigen-driven B cell and CD4 T follicular helper cell collaboration promotes anti-tumor CD8 T cell responses.","34852236","Cell","Department of Immunobiology, Yale University School of Medicine, New Haven, CT 06520, USA",1
"813","10.1016/j.cell.2021.11.007","Gena","G","","Foster",12,"Neoantigen-driven B cell and CD4 T follicular helper cell collaboration promotes anti-tumor CD8 T cell responses.","34852236","Cell","Department of Immunobiology, Yale University School of Medicine, New Haven, CT 06520, USA",1
"814","10.1016/j.cell.2021.11.007","Jiawei","","","Wang",2,"Neoantigen-driven B cell and CD4 T follicular helper cell collaboration promotes anti-tumor CD8 T cell responses.","34852236","Cell","Program of Computational Biology and Bioinformatics, Yale University, New Haven, CT 06510, USA",1
"815","10.1016/j.cell.2021.11.007","Ping-Min","","","Chen",4,"Neoantigen-driven B cell and CD4 T follicular helper cell collaboration promotes anti-tumor CD8 T cell responses.","34852236","Cell","Department of Immunobiology, Yale University School of Medicine, New Haven, CT 06520, USA",1
"816","10.1016/j.cell.2021.11.007","Tianyang","","","Mao",8,"Neoantigen-driven B cell and CD4 T follicular helper cell collaboration promotes anti-tumor CD8 T cell responses.","34852236","Cell","Department of Immunobiology, Yale University School of Medicine, New Haven, CT 06520, USA",1
"817","10.1016/j.cell.2021.11.007","Shuting","","","Chen",10,"Neoantigen-driven B cell and CD4 T follicular helper cell collaboration promotes anti-tumor CD8 T cell responses.","34852236","Cell","Department of Immunobiology, Yale University School of Medicine, New Haven, CT 06520, USA",1
"818","10.1016/j.cell.2021.11.007","Eric","","","Fagerberg",3,"Neoantigen-driven B cell and CD4 T follicular helper cell collaboration promotes anti-tumor CD8 T cell responses.","34852236","Cell","Department of Immunobiology, Yale University School of Medicine, New Haven, CT 06520, USA",1
"819","10.1016/j.cell.2021.11.007","Martina","","","Damo",6,"Neoantigen-driven B cell and CD4 T follicular helper cell collaboration promotes anti-tumor CD8 T cell responses.","34852236","Cell","Department of Immunobiology, Yale University School of Medicine, New Haven, CT 06520, USA",1
"820","10.1016/j.cell.2021.11.007","Can","","","Cui",1,"Neoantigen-driven B cell and CD4 T follicular helper cell collaboration promotes anti-tumor CD8 T cell responses.","34852236","Cell","Department of Immunobiology, Yale University School of Medicine, New Haven, CT 06520, USA",1
"821","10.1016/j.cell.2021.11.007","Hongyu","","","Zhao",14,"Neoantigen-driven B cell and CD4 T follicular helper cell collaboration promotes anti-tumor CD8 T cell responses.","34852236","Cell","Department of Biostatistics, Yale School of Public Health, New Haven, CT 06510, USA",1
"822","10.1016/j.cell.2021.11.007","Adnan","S","","Askari",9,"Neoantigen-driven B cell and CD4 T follicular helper cell collaboration promotes anti-tumor CD8 T cell responses.","34852236","Cell","Department of Immunobiology, Yale University School of Medicine, New Haven, CT 06520, USA",1
"823","10.1016/j.cell.2021.11.007","Kelli","A","","Connolly",5,"Neoantigen-driven B cell and CD4 T follicular helper cell collaboration promotes anti-tumor CD8 T cell responses.","34852236","Cell","Department of Immunobiology, Yale University School of Medicine, New Haven, CT 06520, USA",1
"824","10.1016/j.cell.2021.11.008","Christopher","E","","Mason",37,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785","Cell","",0
"825","10.1016/j.cell.2021.11.008","Oleg","I","","Orlov",14,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785","Cell","",0
"826","10.1016/j.cell.2021.11.008","Egle","","","Cekanaviciute",5,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785","Cell","",0
"827","10.1016/j.cell.2021.11.008","Sara","R","","Zwart",10,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785","Cell","",0
"828","10.1016/j.cell.2021.11.008","Cem","","","Meydan",20,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785","Cell","",0
"829","10.1016/j.cell.2021.11.008","Mayra","","","Nelman-Gonzalez",11,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785","Cell","",0
"830","10.1016/j.cell.2021.11.008","Simon","","","Gilroy",7,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785","Cell","",0
"831","10.1016/j.cell.2021.11.008","Brian","E","","Crucian",12,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785","Cell","",0
"832","10.1016/j.cell.2021.11.008","Sergey","A","","Ponomarev",13,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785","Cell","",0
"833","10.1016/j.cell.2021.11.008","Douglas","","","Wallace",32,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785","Cell","",0
"834","10.1016/j.cell.2021.11.008","Susan","M","","Bailey",34,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785","Cell","",0
"835","10.1016/j.cell.2021.11.008","Mathias","","","Basner",28,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785","Cell","",0
"836","10.1016/j.cell.2021.11.008","Duane","","","Hassane",8,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785","Cell","",0
"837","10.1016/j.cell.2021.11.008","Nitin","","","Singh",24,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785","Cell","",0
"838","10.1016/j.cell.2021.11.008","Peter","","","Grabham",35,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785","Cell","",0
"839","10.1016/j.cell.2021.11.008","Deanne","M","","Taylor",31,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785","Cell","",0
"840","10.1016/j.cell.2021.11.008","Masayuki","","","Yamamoto",17,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785","Cell","",0
"841","10.1016/j.cell.2021.11.008","Jacqueline","","","Myrrhe",22,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785","Cell","",0
"842","10.1016/j.cell.2021.11.008","Sylvain","V","","Costes",36,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785","Cell","",0
"843","10.1016/j.cell.2021.11.008","Ebrahim","","","Afshinnekoo",1,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785","Cell","",0
"844","10.1016/j.cell.2021.11.008","Jonathan","","","Foox",21,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785","Cell","",0
"845","10.1016/j.cell.2021.11.008","Scott","M","","Smith",9,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785","Cell","",0
"846","10.1016/j.cell.2021.11.008","Eric","","","Istasse",23,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785","Cell","",0
"847","10.1016/j.cell.2021.11.008","Stephanie","E","","Richards",18,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785","Cell","",0
"848","10.1016/j.cell.2021.11.008","Ryan","T","","Scott",2,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785","Cell","",0
"849","10.1016/j.cell.2021.11.008","Eloise","","","Pariset",4,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785","Cell","",0
"850","10.1016/j.cell.2021.11.008","Afshin","","","Beheshti",38,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785","Cell","",0
"851","10.1016/j.cell.2021.11.008","Jessica","A","","Keune",26,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785","Cell","",0
"852","10.1016/j.cell.2021.11.008","Parag","A","","Vaishampayan",19,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785","Cell","",0
"853","10.1016/j.cell.2021.11.008","Jack","","","Miller",29,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785","Cell","",0
"854","10.1016/j.cell.2021.11.008","Dai","","","Shiba",15,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785","Cell","",0
"855","10.1016/j.cell.2021.11.008","Kasthuri","","","Venkateswaran",25,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785","Cell","",0
"856","10.1016/j.cell.2021.11.008","Matthew","J","","MacKay",3,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785","Cell","",0
"857","10.1016/j.cell.2021.11.008","Kathleen","","","Rubins",33,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785","Cell","",0
"858","10.1016/j.cell.2021.11.008","Masafumi","","","Muratani",16,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785","Cell","",0
"859","10.1016/j.cell.2021.11.008","Hami","E","","Ray",27,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785","Cell","",0
"860","10.1016/j.cell.2021.11.008","Martha","Hotz","","Vitaterna",30,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785","Cell","",0
"861","10.1016/j.cell.2021.11.008","Richard","","","Barker",6,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785","Cell","",0
"862","10.1016/j.cell.2021.11.009","Bo","","","Shu",2,"Human antibody C10 neutralizes by diminishing Zika but enhancing dengue virus dynamics.","34852238","Cell","Duke-National University of Singapore Medical School, 8 College Road, Singapore 169857, Singapore",2
"863","10.1016/j.cell.2021.11.009","Aaron","W","K","Tan",4,"Human antibody C10 neutralizes by diminishing Zika but enhancing dengue virus dynamics.","34852238","Cell","Duke-National University of Singapore Medical School, 8 College Road, Singapore 169857, Singapore",2
"864","10.1016/j.cell.2021.11.009","Thiam-Seng","","","Ng",5,"Human antibody C10 neutralizes by diminishing Zika but enhancing dengue virus dynamics.","34852238","Cell","Duke-National University of Singapore Medical School, 8 College Road, Singapore 169857, Singapore",2
"865","10.1016/j.cell.2021.11.009","Gavin","R","","Screaton",9,"Human antibody C10 neutralizes by diminishing Zika but enhancing dengue virus dynamics.","34852238","Cell","Medical Sciences Division, University of Oxford, Oxford OX3 9DU, UK",2
"866","10.1016/j.cell.2021.11.009","Jian","","","Shi",8,"Human antibody C10 neutralizes by diminishing Zika but enhancing dengue virus dynamics.","34852238","Cell","Centre for Bioimaging Sciences, National University of Singapore, 14 Science Drive 4, Singapore 117557, Singapore",2
"867","10.1016/j.cell.2021.11.009","Valerie","S-Y","","Chew",7,"Human antibody C10 neutralizes by diminishing Zika but enhancing dengue virus dynamics.","34852238","Cell","Duke-National University of Singapore Medical School, 8 College Road, Singapore 169857, Singapore",2
"868","10.1016/j.cell.2021.11.009","Xin-Xiang","","","Lim",1,"Human antibody C10 neutralizes by diminishing Zika but enhancing dengue virus dynamics.","34852238","Cell","Department of Biological Sciences, National University of Singapore, 14 Science Drive 4, Singapore 117543, Singapore",2
"869","10.1016/j.cell.2021.11.009","Shuijun","","","Zhang",3,"Human antibody C10 neutralizes by diminishing Zika but enhancing dengue virus dynamics.","34852238","Cell","Duke-National University of Singapore Medical School, 8 College Road, Singapore 169857, Singapore",2
"870","10.1016/j.cell.2021.11.009","Xin-Ni","","","Lim",6,"Human antibody C10 neutralizes by diminishing Zika but enhancing dengue virus dynamics.","34852238","Cell","Duke-National University of Singapore Medical School, 8 College Road, Singapore 169857, Singapore",2
"871","10.1016/j.cell.2021.11.009","Ganesh","S","","Anand",11,"Human antibody C10 neutralizes by diminishing Zika but enhancing dengue virus dynamics.","34852238","Cell","Department of Biological Sciences, National University of Singapore, 14 Science Drive 4, Singapore 117543, Singapore",2
"872","10.1016/j.cell.2021.11.009","Shee-Mei","","","Lok",10,"Human antibody C10 neutralizes by diminishing Zika but enhancing dengue virus dynamics.","34852238","Cell","Department of Biological Sciences, National University of Singapore, 14 Science Drive 4, Singapore 117543, Singapore",2
"873","10.1016/j.cell.2021.11.010","Stéphane","","","Duquerroy",7,"The epitope arrangement on flavivirus particles contributes to Mab C10's extraordinary neutralization breadth across Zika and dengue viruses.","34852239","Cell","Institut Pasteur, Université de Paris, CNRS UMR3569, Unité de Virologie Structurale, 75015 Paris, France",1
"874","10.1016/j.cell.2021.11.010","Gavin","R","","Screaton",16,"The epitope arrangement on flavivirus particles contributes to Mab C10's extraordinary neutralization breadth across Zika and dengue viruses.","34852239","Cell","Division of Medical Sciences, University of Oxford, Oxford, UK. Electronic address: gavin.screaton@medsci.ox.ac",1
"875","10.1016/j.cell.2021.11.010","Danyang","","","Gong",5,"The epitope arrangement on flavivirus particles contributes to Mab C10's extraordinary neutralization breadth across Zika and dengue viruses.","34852239","Cell","Department of Molecular and Medical Pharmacology, University of California, Los Angeles, Los Angeles, CA 90095, USA",1
"876","10.1016/j.cell.2021.11.010","Wanwisa","","","Dejnirattisai",3,"The epitope arrangement on flavivirus particles contributes to Mab C10's extraordinary neutralization breadth across Zika and dengue viruses.","34852239","Cell","Wellcome Centre for Human Genetics, Nuffield Department of Medicine, University of Oxford, Oxford, UK",1
"877","10.1016/j.cell.2021.11.010","Ren","","","Sun",13,"The epitope arrangement on flavivirus particles contributes to Mab C10's extraordinary neutralization breadth across Zika and dengue viruses.","34852239","Cell","Department of Molecular and Medical Pharmacology, University of California, Los Angeles, Los Angeles, CA 90095, USA",1
"878","10.1016/j.cell.2021.11.010","Alexander","","","Rouvinski",8,"The epitope arrangement on flavivirus particles contributes to Mab C10's extraordinary neutralization breadth across Zika and dengue viruses.","34852239","Cell","Institut Pasteur, Université de Paris, CNRS UMR3569, Unité de Virologie Structurale, 75015 Paris, France",1
"879","10.1016/j.cell.2021.11.010","Felix","A","","Rey",17,"The epitope arrangement on flavivirus particles contributes to Mab C10's extraordinary neutralization breadth across Zika and dengue viruses.","34852239","Cell","Institut Pasteur, Université de Paris, CNRS UMR3569, Unité de Virologie Structurale, 75015 Paris, France. Electronic address: felix.rey@pasteur",1
"880","10.1016/j.cell.2021.11.010","Arvind","","","Sharma",1,"The epitope arrangement on flavivirus particles contributes to Mab C10's extraordinary neutralization breadth across Zika and dengue viruses.","34852239","Cell","Institut Pasteur, Université de Paris, CNRS UMR3569, Unité de Virologie Structurale, 75015 Paris, France",1
"881","10.1016/j.cell.2021.11.010","Z","Hong","","Zhou",14,"The epitope arrangement on flavivirus particles contributes to Mab C10's extraordinary neutralization breadth across Zika and dengue viruses.","34852239","Cell","Department of Microbiology, Immunology and Molecular Genetics, University of California, Los Angeles, Los Angeles, CA 90095, USA",1
"882","10.1016/j.cell.2021.11.010","Ahmed","","","Haouz",11,"The epitope arrangement on flavivirus particles contributes to Mab C10's extraordinary neutralization breadth across Zika and dengue viruses.","34852239","Cell","Institut Pasteur, Université de Paris, CNRS UMR 3528, Center for Technological Resources and Research, 75015 Paris, France",1
"883","10.1016/j.cell.2021.11.010","Patrick","","","England",12,"The epitope arrangement on flavivirus particles contributes to Mab C10's extraordinary neutralization breadth across Zika and dengue viruses.","34852239","Cell","Institut Pasteur, Université de Paris, CNRS UMR 3528, Center for Technological Resources and Research, 75015 Paris, France",1
"884","10.1016/j.cell.2021.11.010","Marie-Christine","","","Vaney",9,"The epitope arrangement on flavivirus particles contributes to Mab C10's extraordinary neutralization breadth across Zika and dengue viruses.","34852239","Cell","Institut Pasteur, Université de Paris, CNRS UMR3569, Unité de Virologie Structurale, 75015 Paris, France",1
"885","10.1016/j.cell.2021.11.010","Pablo","","","Guardado-Calvo",10,"The epitope arrangement on flavivirus particles contributes to Mab C10's extraordinary neutralization breadth across Zika and dengue viruses.","34852239","Cell","Institut Pasteur, Université de Paris, CNRS UMR3569, Unité de Virologie Structurale, 75015 Paris, France",1
"886","10.1016/j.cell.2021.11.010","Xiaokang","","","Zhang",2,"The epitope arrangement on flavivirus particles contributes to Mab C10's extraordinary neutralization breadth across Zika and dengue viruses.","34852239","Cell","Institut Pasteur, Université de Paris, CNRS UMR3569, Unité de Virologie Structurale, 75015 Paris, France",1
"887","10.1016/j.cell.2021.11.010","Wiyada","","","Wongwiwat",6,"The epitope arrangement on flavivirus particles contributes to Mab C10's extraordinary neutralization breadth across Zika and dengue viruses.","34852239","Cell","Wellcome Centre for Human Genetics, Nuffield Department of Medicine, University of Oxford, Oxford, UK",1
"888","10.1016/j.cell.2021.11.010","Xinghong","","","Dai",4,"The epitope arrangement on flavivirus particles contributes to Mab C10's extraordinary neutralization breadth across Zika and dengue viruses.","34852239","Cell","Department of Microbiology, Immunology and Molecular Genetics, University of California, Los Angeles, Los Angeles, CA 90095, USA",1
"889","10.1016/j.cell.2021.11.010","Juthathip","","","Mongkolsapaya",15,"The epitope arrangement on flavivirus particles contributes to Mab C10's extraordinary neutralization breadth across Zika and dengue viruses.","34852239","Cell","Wellcome Centre for Human Genetics, Nuffield Department of Medicine, University of Oxford, Oxford, UK",1
"890","10.1016/j.cell.2021.11.011","Shaun","","","Rawson",3,"NLRP3 cages revealed by full-length mouse NLRP3 structure control pathway activation.","34861190","Cell","Department of Biological Chemistry and Molecular Pharmacology, Harvard Medical School, Boston, MA 02115, USA",0
"891","10.1016/j.cell.2021.11.011","Teerithveen","","","Pasricha",5,"NLRP3 cages revealed by full-length mouse NLRP3 structure control pathway activation.","34861190","Cell","Department of Biological Chemistry and Molecular Pharmacology, Harvard Medical School, Boston, MA 02115, USA",0
"892","10.1016/j.cell.2021.11.011","Liron","","","David",2,"NLRP3 cages revealed by full-length mouse NLRP3 structure control pathway activation.","34861190","Cell","Department of Biological Chemistry and Molecular Pharmacology, Harvard Medical School, Boston, MA 02115, USA",0
"893","10.1016/j.cell.2021.11.011","Pablo","","","Pelegrin",6,"NLRP3 cages revealed by full-length mouse NLRP3 structure control pathway activation.","34861190","Cell","Instituto Murciano de Investigación Biosanitaria (IMIB-Arrixaca), Universidad de Murcia, Murcia, Spain",0
"894","10.1016/j.cell.2021.11.011","Liudmila","","","Andreeva",1,"NLRP3 cages revealed by full-length mouse NLRP3 structure control pathway activation.","34861190","Cell","Department of Biological Chemistry and Molecular Pharmacology, Harvard Medical School, Boston, MA 02115, USA",0
"895","10.1016/j.cell.2021.11.011","Hao","","","Wu",7,"NLRP3 cages revealed by full-length mouse NLRP3 structure control pathway activation.","34861190","Cell","Department of Biological Chemistry and Molecular Pharmacology, Harvard Medical School, Boston, MA 02115, USA",0
"896","10.1016/j.cell.2021.11.011","Chen","","","Shen",4,"NLRP3 cages revealed by full-length mouse NLRP3 structure control pathway activation.","34861190","Cell","Department of Biological Chemistry and Molecular Pharmacology, Harvard Medical School, Boston, MA 02115, USA",0
"897","10.1016/j.cell.2021.11.012","Barry","","","Kesner",3,"Jpx RNA regulates CTCF anchor site selection and formation of chromosome loops.","34856126","Cell","Department of Molecular Biology, Massachusetts General Hospital, Boston, MA 02114, USA",0
"898","10.1016/j.cell.2021.11.012","Andrea","J","","Kriz",5,"Jpx RNA regulates CTCF anchor site selection and formation of chromosome loops.","34856126","Cell","Department of Molecular Biology, Massachusetts General Hospital, Boston, MA 02114, USA",0
"899","10.1016/j.cell.2021.11.012","Hun-Goo","","","Lee",4,"Jpx RNA regulates CTCF anchor site selection and formation of chromosome loops.","34856126","Cell","Department of Molecular Biology, Massachusetts General Hospital, Boston, MA 02114, USA",0
"900","10.1016/j.cell.2021.11.012","Hyun","Jung","","Oh",1,"Jpx RNA regulates CTCF anchor site selection and formation of chromosome loops.","34856126","Cell","Department of Molecular Biology, Massachusetts General Hospital, Boston, MA 02114, USA",0
"901","10.1016/j.cell.2021.11.012","Hsueh-Ping","","","Chu",6,"Jpx RNA regulates CTCF anchor site selection and formation of chromosome loops.","34856126","Cell","Department of Molecular Biology, Massachusetts General Hospital, Boston, MA 02114, USA",0
"902","10.1016/j.cell.2021.11.012","Rodrigo","","","Aguilar",2,"Jpx RNA regulates CTCF anchor site selection and formation of chromosome loops.","34856126","Cell","Department of Molecular Biology, Massachusetts General Hospital, Boston, MA 02114, USA",0
"903","10.1016/j.cell.2021.11.012","Jeannie","T","","Lee",7,"Jpx RNA regulates CTCF anchor site selection and formation of chromosome loops.","34856126","Cell","Department of Molecular Biology, Massachusetts General Hospital, Boston, MA 02114, USA",0
"904","10.1016/j.cell.2021.11.013","Nathan","D","","Grubaugh",1,"Of variants and vaccines.","34942096","Cell","Department of Epidemiology of Microbial Diseases, Yale School of Public Health, New Haven, CT 06510, USA",0
"905","10.1016/j.cell.2021.11.013","Sarah","","","Cobey",2,"Of variants and vaccines.","34942096","Cell","Department of Ecology and Evolution, University of Chicago, Chicago, IL, USA. Electronic address: cobey@uchicago",0
"906","10.1016/j.cell.2021.11.014","Robert","W","","Learsch",3,"Evolutionary assembly of cooperating cell types in an animal chemical defense system.","34890552","Cell","Division of Engineering and Applied Science, California Institute of Technology, Pasadena, CA 91125, USA",0
"907","10.1016/j.cell.2021.11.014","Jean","M","","Badroos",2,"Evolutionary assembly of cooperating cell types in an animal chemical defense system.","34890552","Cell","Division of Chemistry and Chemical Engineering, California Institute of Technology, Pasadena, CA 91125, USA",0
"908","10.1016/j.cell.2021.11.014","Mina","","","Yousefelahiyeh",4,"Evolutionary assembly of cooperating cell types in an animal chemical defense system.","34890552","Cell","Division of Biology and Biological Engineering, California Institute of Technology, Pasadena, CA 91125, USA",0
"909","10.1016/j.cell.2021.11.014","Adrian","","","Brückner",1,"Evolutionary assembly of cooperating cell types in an animal chemical defense system.","34890552","Cell","Division of Biology and Biological Engineering, California Institute of Technology, Pasadena, CA 91125, USA",0
"910","10.1016/j.cell.2021.11.014","Joseph","","","Parker",6,"Evolutionary assembly of cooperating cell types in an animal chemical defense system.","34890552","Cell","Division of Biology and Biological Engineering, California Institute of Technology, Pasadena, CA 91125, USA. Electronic address: joep@caltech",0
"911","10.1016/j.cell.2021.11.014","Sheila","A","","Kitchen",5,"Evolutionary assembly of cooperating cell types in an animal chemical defense system.","34890552","Cell","Division of Biology and Biological Engineering, California Institute of Technology, Pasadena, CA 91125, USA",0
"912","10.1016/j.cell.2021.11.015","Mihe","","","Hong",1,"Killer fatigue: Transition to NK-cell-like phenotype is a signature of CAR-T cell exhaustion.","34890549","Cell","Department of Chemical and Biomolecular Engineering, University of California, Los Angeles, Los Angeles, CA 90095, USA",0
"913","10.1016/j.cell.2021.11.015","Yvonne","Y","","Chen",2,"Killer fatigue: Transition to NK-cell-like phenotype is a signature of CAR-T cell exhaustion.","34890549","Cell","Department of Chemical and Biomolecular Engineering, University of California, Los Angeles, Los Angeles, CA 90095, USA",0
"914","10.1016/j.cell.2021.11.016","Stephen","J","","Schuster",25,"An NK-like CAR T cell transition in CAR T cell dysfunction.","34861191","Cell","Lymphoma Program, Abramson Cancer Center, University of Pennsylvania, Philadelphia, PA 19104, USA",0
"915","10.1016/j.cell.2021.11.016","Mark","H","","O'Hara",21,"An NK-like CAR T cell transition in CAR T cell dysfunction.","34861191","Cell","Abramson Cancer Center, University of Pennsylvania, Philadelphia, PA 19104, USA",0
"916","10.1016/j.cell.2021.11.016","Philipp","C","","Rommel",15,"An NK-like CAR T cell transition in CAR T cell dysfunction.","34861191","Cell","Center for Cellular Immunotherapies, University of Pennsylvania Perelman School of Medicine, Philadelphia, PA 19104, USA",0
"917","10.1016/j.cell.2021.11.016","Max","W","","Richardson",18,"An NK-like CAR T cell transition in CAR T cell dysfunction.","34861191","Cell","Department of Microbiology, University of Pennsylvania Perelman School of Medicine, Philadelphia, PA 19104, USA",0
"918","10.1016/j.cell.2021.11.016","Nils","","","Wellhausen",8,"An NK-like CAR T cell transition in CAR T cell dysfunction.","34861191","Cell","Center for Cellular Immunotherapies, University of Pennsylvania Perelman School of Medicine, Philadelphia, PA 19104, USA",0
"919","10.1016/j.cell.2021.11.016","Shunichiro","","","Kuramitsu",3,"An NK-like CAR T cell transition in CAR T cell dysfunction.","34861191","Cell","Center for Cellular Immunotherapies, University of Pennsylvania Perelman School of Medicine, Philadelphia, PA 19104, USA",0
"920","10.1016/j.cell.2021.11.016","Katherine","A","","Alexander",13,"An NK-like CAR T cell transition in CAR T cell dysfunction.","34861191","Cell","Department of Cell and Developmental Biology, Penn Institute of Epigenetics, Perelman School of Medicine, Philadelphia, PA 19104, USA",0
"921","10.1016/j.cell.2021.11.016","Charly","R","","Good",1,"An NK-like CAR T cell transition in CAR T cell dysfunction.","34861191","Cell","Department of Cell and Developmental Biology, Penn Institute of Epigenetics, Perelman School of Medicine, Philadelphia, PA 19104, USA",0
"922","10.1016/j.cell.2021.11.016","Keisuke","","","Watanabe",19,"An NK-like CAR T cell transition in CAR T cell dysfunction.","34861191","Cell","Center for Cellular Immunotherapies, University of Pennsylvania Perelman School of Medicine, Philadelphia, PA 19104, USA",0
